S.No,ProductName,MRP
3352,MALKIST CHOC BISCUIT,50
3353,SNJ SUGAR 1KG,60
3354,NOOL 10RS,10
3355,BRU 10,10
3356,VIM SHUDHAM,60
3357,glucon-d,10
3358,LIVISTA RS 3,3
3359,VIM  DISHWASH 500ML POUCH,99
3360,SWATIK SANDAL TABLET,35
3361,MAMY POKO M 16,210
3362,MOOV SPRAY 80G,362
3363,MILKA BUN 25,25
3364,PLASTO BAG SMALL,65
3365,KOPIKO  50,50
3366,CLS  MATE RULED 110,110
3367,DABUR AMLA OIL 275ML,155
3368,SUN SEMIYA 180G,22
3369,PADAYAPPA ACHU MURUKKU,40
3370,K CHILLI POW 1KG,250
3371,K CHILLI POW 500G,130
3372,K CHILLI POW 250G,65
3373,GOOD HOME AIR FRESH,175
3374,BROOMS RAJ 220,220
3375,SAMBA WHEAT 1KG,130
3376,SAMBA WHEA 500G,70
3377,SAMBA WHEAT 250G,35
3378,CHIPS ONION 100G,15
3379,CHIPS ONION 200G,25
3380,RAW RICE BROKEN 500G,25
3381,RAW RICE BROKEN 250G,15
3382,SOFT LIQUID SOAP,109
3383,CLEAN UP PHENOIL,46
3384,PAT PHENOIL 1LTR,70
3385,SOYA BEANS 200G,30
3386,CORN YELLOW 500G,35
3387,CORN YELLOW 250G,20
3388,KIT KAT CHUNKY,60
3389,KIT KAT 50,55
3390,MUNCH 5RS,5
3391,VIM  LIQUID 250ML,58
3392,DABUR BABOOL TP 100G,30
3393,HIM BABY CREAM 50ML,105
3394,OM SHANTHI SANDAL PASTE,25
3395,MANI MARK  ENERGY LADDU,60
3396,MARATHI MOGGU,35
3397,NILON SOYO MINI CHUNKS,54
3398,NILON SOYA CHUNKS,40
3399,LAMP OIL 200ML,45
3400,LAMP OIL 500ML,120
3401,NILON SZECHUAN CHUTNEY,35
3402,KARPOORAM 25G,35
3403,KARPOORAM 50G,60
3404,KARPOORAM 250G,300
3405,PITAMBARI  ROOPERI,110
3406,PIT METAL POLISH,100
3407,TATA COLD COFFEE SWISS CAR,70
3408,TATA COLD COFFEE BELG CHOC,70
3409,NILON GREEN CHILLI SAUCE,27
3410,santoor  st 150g,60
3411,UDHAI PONNI RICE 5KG,450
3412,YARDLEY DEO,225
3413,WINKIES CAKE 15,15
3414,WINKIES CAKE 30,30
3415,NOODLES MASALA,5
3416,UJALA SUPREME 75ML,35
3417,PASTA MASALA,5
3418,WIKIES CAKE 20,20
3419,LOTTE CHOCOPIE 56G,30
3420,ALL OUT REF,85
3421,WINKIES LOVE BITE,20
3422,WINKIES SWIS ROLL,10
3423,V CARE 65,65
3424,WHITE CHENNA 30KG,4400
3425,BLACK CHENNA 30KG,3300
3426,CYC SANDLUM 55,55
3427,HIM HONEY SOAP 125G,64
3428,VICKS VAPORUB 10ML,48
3429,BLACK ROSE PKT,12
3430,AVT GOLDCUP HP 500G,325
3431,EESA SUKKU COFFEE 50G,35
3432,V CARE 99,99
3433,KOYAS AGARBATHI,60
3434,TURMERIC 1KG,250
3435,TURMERIC 500G,150
3436,PAM XXL 9,299
3437,VADAGAM 50G,10
3438,BLACK PEPPER POW 100G,10
3439,VVD GOLD 100ML POUCH,60
3440,PARACHUTE ALOEVERA 250,137
3441,SAI BHAJAB A BATHI,60
3442,VIM LIQUID 500ML,130
3443,CHALLENGE LEMON ACTIVE RS.10,10
3444,KARAMANI WHITE 1 KG,115
3445,BRINDA SOAP,10
3446,FAIR&LOVELY 25G,68
3447,MILKY MIST CHEESE 5 SLICES,75
3448,MILKY MIST BUTTER RS 8,8
3449,PEP WHITENING 150G,130
3450,TEDI BAR SOAP,209
3451,BRIT BAULI CACK,25
3452,RIN BAR SET,100
3453,DOV SHAMPOO 102,102
3454,RELAX MOUSQUITO STICK,15
3455,KINLEY 500ML CASE,240
3456,PLAS TRAY,30
3457,SANI FRESH 200ML,45
3458,JOLLY RANGER LOLLIPOP,5
3459,ALP LOLYPOP,5
3460,LOTUS SAMBRANI JAR 1 + 1,200
3461,VETRI SAMBRANI,43
3462,LOTUS JAV SAMBRANI,10
3463,LOTUS PAL SAMBRANI,140
3464,LOTUS TULSI INS SAMBRANI,23
3465,LOTUS LOBAN SAMBRANI 50G,41
3466,AMBICA HEAVEN 80RS,80
3467,AKSHARA 3IN1,65
3468,BLUE STICK,60
3469,LOTUS FLORA SAMBRANI,15
3470,DEVDARSHAN PINEAPPLE,75
3471,NILONS SOYA SAUCE PKT,27
3472,BARLY 100,12
3473,BARLY 200G,25
3474,BARLY 50G,5
3475,BARLY 500G,55
3476,PANTENE HAIR FALL  180ML,195
3477,NILONS PIZZA SAUCE,35
3478,CLASMATE 172 PG UNRULED,55
3479,TASTY FINGER CHIPS 120G,70
3480,SWASTIK SAMBRANI POW,40
3481,GREEN BALM 10G,45
3482,AIRLIA LIQ DETERGENT 1 + 1,100
3483,ODONIL 24G,25
3484,ARUN KULFI TUB,60
3485,HIM BABY POWDER 100G,125
3486,KADUGU WHITE 100G,18
3487,KADUGU WHITE 50G,10
3488,APPA SODA 25G,5
3489,TURMERIC 200G,60
3490,CHALLENGE 4N,50
3491,ORAL B CRISS CROSS 1,80
3492,LIA CONE SAMBRANI,20
3493,ARIEL FL 5L,745
3494,ARIEL TL 5L,649
3495,LOTTE GIFT BOX,200
3496,MAGGI RICH TOMATO KETCHUP 1L,170
3497,DEO N FRESH SANI CUBES,100
3498,DEO N FRESH 52,51
3499,DEO N FRESH AIR FRESHNER,240
3500,JEERA BLACK 50G,25
3501,EVERYDAY MILK POW 400G,255
3502,JEERA BLACK 100G,50
3503,SWEET SOUMP 100G,20
3504,LACTOGEN PRO 2,495
3505,CURD CHILLI 100G,20
3506,LACTOGEN PRO 3,490
3507,CURD CHILLI 50G,20
3508,MANATHAKKAI VATHAL 50G,22
3509,SUNDAKKAI VATHAL 50G,20
3510,MAGGI RICH TOMATO KETCHUP  190G,75
3511,DEO N FRESH AIR FRESH 75G,80
3512,DEO N FRESH AIR FRESH 1*4,165
3513,DEO N FRESH PERFUME BAG,60
3514,MAGGI HOT & SWEET  200G,80
3515,GODREJ AER GEL,99
3516,PANEER 1KG,420
3517,DEO N FRESH AIR FRESH 75G HANG,75
3518,LOTTE COCONUT PUNCH PKT,100
3519,DEO N FRESH ORANGE,55
3520,DEO N FRESH LEMON,58
3521,DEO N FRESH JASMINE,58
3522,ANIL BIRIYANI SEMIYA,34
3523,MORTIN 45ML,85
3524,GLOW LOVELY FACE POW 30G,99
3525,MAXO GENIUS,100
3526,ALL OUT 2X,165
3527,MORTIN 45ML+,100
3528,ANR VERMICELLI 180G,23
3529,COCONUT SEEVAL (MK CLOR),80
3530,COCONUT SEEVAL,65
3531,UJALA TL 1L,109
3532,UJALA FL 1L,115
3533,ODONIL 48G,63
3534,DEV TAPIOCA,115
3535,KARTHIKA SHMPOO 175ML,145
3536,CHIK JAS,1
3537,EXO SCRUB,15
3538,EXO SCRUB 10RS,10
3539,PRIL TAMARIND LIQ 425ML,125
3540,MEDIMIX HERBAL HW 225ML,70
3541,GLUCOVITA MANGO,10
3542,BANJARAS ALOEVERA GEL,120
3543,KS GINGR SWEET,10
3544,MILKY MIST FRESH CREAM 250ML,100
3545,SMITH&JONES TOMATO,15
3546,DABUR GULABARI 250ML,92
3547,ARASAN LIQ 1L,130
3548,CORIANDER 100,20
3549,MONISONS,87
3550,MONISONS 100G,174
3551,DABUR GULABARI 120ML,54
3552,GULABARI 3IN1,99
3553,BANJARAS ROSE WATER GEL 100ML,90
3554,HIM ALOE VERA FW 100ML,189
3555,BANJARAS ROSE WATER 250ML,85
3556,LOT PEPERO 39G,70
3557,VASELINE DEEP 200ML,208
3558,VASELINE ALOE 200ML,250
3559,VASELINE DEEP 90ML,90
3560,VASELINE ALOE 90ML,125
3561,VASELINE LIGHT HYDRATE 90ML,99
3562,VASELINE DAILY BRIGHT 45ML,55
3563,VASELINE DAILY BRIGHT 90ML,125
3564,MUNCH 10RS (42U),420
3565,CINTHOL HEALTH 100G+3,150
3566,WHIS CHOICE ULTRA XL 6N NEW,50
3567,MAMYPOKO L 7N,99
3568,KASHMIRI CHILLI 100G,50
3569,KASHMIRI CHILLI 250G,115
3570,VATICA 80ML,60
3571,NUTRI FRESH HERBAL 500G,73
3572,ACT BUTTER GARLIC,33
3573,COL ZIG ZAG 30RS,30
3574,SIVAJI RICE 26KG,1600
3575,MANGALDEEP JAS 55RS,55
3576,THIPILY 25G,45
3577,THIPILY 50G,80
3578,MANGALDEEP CAMPHOR 55RS,55
3579,ARUN CHOCOBAR 30,30
3580,PEN 5RS,5
3581,PEN 3RS,3
3582,UJALA CRISP&SHINE 500G,150
3583,COL VISIBALE WHITE 60G,79
3584,BANJARAS ROSE WATER 30ML,16
3585,COMFORT 400ML,99
3586,MOOV SPRAY 15G,90
3587,DABUR ALMOND OIL 95ML,75
3588,PATANJALI TOOTHPASTE 40G,20
3589,VOLINI SPRAY 60ML,187
3590,INDICA EASY SHAPOO HAIR COLOR  18ML,30
3591,MANGAL DEEPSANDAL  20,20
3592,deo n fresh 55,55
3593,SF MARIE LIGHT 10,10
3594,KURKURE PUFCORN 10,10
3595,PRINGLES 60,60
3596,PRIL POUCH 125ML,15
3597,TRY MI APPALAM  500G,90
3598,MUSHROOM 1KG,250
3599,AMRUTHA LAVENDER INS STICKS,55
3600,SUMANGALI CUP SAMBRANI,40
3601,brit gooday butter rs 5,5
3602,MUKULAL JAVADU ATTHAR 3ML,60
3603,SWASTIK ANJALI SAMBRANI,24
3604,MANGALDEEP TREYA,75
3605,SWASTIK SANDAL SAMBRANI,30
3606,TPRG DASANGAM CONE,45
3607,DARSHAN OM SAMBRANI,20
3608,SUGANDHI SAMBRANI,24
3609,SUMANGALI CUP SAMBRANI 6PCS,20
3610,EVERADY HD RED AAA,16
3611,TPRG VARSHINI SAMBRANI,76
3612,TPRG SAMBRANI CUPS,68
3613,ZED BLACCK CUP SAMBRANI,80
3614,CUP SAMBRANI,90
3615,MAYA CUP SAMBRANI,72
3616,MANGAL DEEP SAMBRANI CUPS,72
3617,PARLE MAGIX STRAWBERRY 5,5
3618,BROWN ROLL 300MTR,120
3619,ROPE BIG,150
3620,FLAIR MARKER 25,25
3621,DOMS PEN PKT,80
3622,DOMS HIGHLIGHTER,25
3623,SCISSORS,150
3624,UDHAYA KRISHNA GHEE 500ML,505
3625,SHAKKAI 1 KG,200
3626,SOFY XL 14 PADS,140
3627,RICE BRAN 1KG,45
3628,MOOV  SPRAY 35G,180
3629,IODEX SPRAY 60G,230
3630,IODEX SPRAY 35G,175
3631,AMRUTANJAN BACK PAIN ROLL ON,100
3632,VOLINI SPRAY 100G,373
3633,VOLINI CREAM 15G,76
3634,VOLINI CREAM 10G,44
3635,VOLINI CREAM 50G,205
3636,AMRUTANJAN MUS SPRAY,120
3637,AC TURMERIC 20G,10
3638,GILL 7O CLOCK,40
3639,MINUTE MAID 250ML,25
3640,GOOD HOME XTRA RED 30,30
3641,HALO EGG PROTEIN 1000ML,399
3642,MTR BADAM MIX 500G JAR,295
3643,ODONIL RF CITRUS 169,169
3644,CHIPS WHEEL 100GM,15
3645,CHIPS WHEEL 200GM,25
3646,PARACHUTE JAS OIL 300ML,150
3647,PARACHUTE JAS OIL 90ML,48
3648,PARACHUTE AYUR 180ML,138
3649,PARACHUTE AYUR 90ML,70
3650,LIVON HAIR SERUM 45 ML,145
3651,LIVON HAIR SERUM 20ML,70
3652,SAFFOLA HONEY 20G,20
3653,LOTTE PEPERO 50,50
3654,KANGARO NO 10 STAPLER PIN,12
3655,REVIVE LIQUID STIFFNER 95 ML,38
3656,super vasmol 50ml,35
3657,super vasmol 100ml,65
3658,KANGARO NO 10 STAPLER MEC,75
3659,SAFFOLA MASALA OATS 500G,220
3660,SUNDROP PENUT BUTTER HONEY CRUNCHY 1KG,295
3661,SUNDROP PEA NUT BUTTER 50G REGULAR,40
3662,SOFT TOUCH YARDLEY PERF,235
3663,ARIEL TP 50ML POUCH,10
3664,SNICKERS 34G,40
3665,SNICKERS BUTTER SCOTCH,35
3666,CHIPS GARLIC 200,22
3667,CHIPS GARLIC 100G,12
3668,GIFFY 250ML SET,99
3669,SANTOOR SHOW GEL BRIT SKIN,135
3670,7UP 750ML,40
3671,SANTOOR SHOW GEL MOIS SKIN,135
3672,AMMA JOWAR MILLET PASTA 175G,63
3673,AMMA MIXED MILLET PASTA 175G,63
3674,AMMA PEARL MILLET PASTA 175G,63
3675,brit jim jam RS 5,5
3676,PILLSUBRY ATTA 2KG,99
3677,FORTUNE  G NUT OIL 1LIT,240
3678,AMMA SAMBA WHEAT MILLET PASTA 175G,63
3679,AMMA RED RICE MILLET PASTA 175G,63
3680,AMMA KODA MILLET PASTA 175G,63
3681,AMMA FOXTAIL MILLET PASTA 175G,63
3682,AASHIRVAAD ATTA 500G OFFER,60
3683,AMMA MORINGA MILLET PASTA 175G,63
3684,CHILLI GUNDU 1KG,290
3685,AMMA BARNYARD MILLET PASTA 175G,63
3686,CHANDRIKA SANDAL 75 G,36
3687,AMMA PROSO MILLET PASTA 175G,63
3688,PAT HERBAL WASH NEEM 1KG,70
3689,PAT HERBAL WASH NEEM 500G,36
3690,PAT HERBAL WASH LIME,85
3691,PAT HERBAL WASH LIME 500G,43
3692,PLASTO BAG LARGE,75
3693,AMMA RAGI MILLET PASTA 175G,63
3694,FAIR & HANDSOM 30G,90
3695,AMMA LITTLE MILLET PASTA 175G,63
3696,ID PARROTTA,103
3697,RIN ANTIBAC 500G,64
3698,JADIKKAI 50,100
3699,LEMON SALT 50G,25
3700,HERBAL HENNA 20,20
3701,DOMS X1 PENCIL BOX,60
3702,NAVRATNA OIL 180ML,150
3703,NAVADHNIAM 100g,10
3704,MANGALDEEP 3 IN  1,25
3705,VIM LIQUID 750ML,205
3706,TUTY FRUITY 1 KG,150
3707,RAVA 50KG,2500
3708,LIMCA 600ML,40
3709,GOOD DAY BUTTER COOKIES 250G,70
3710,NUTRI CHOICE  250G,70
3711,HORLICKS MILKSHAKE RS.20,20
3712,BRIT GROW MILK SHAKE RS.20,20
3713,BOOST BADAM MILK SHAKE RS.40,40
3714,MILKY MIST MILKSHAKE,38
3715,TROPICANA FRUTZ APPLETINI RS.10,10
3716,CARAMEL BOOST MILKSHAKE RS.40,40
3717,GLOW LOVELY 80 G,199
3718,VETI VER NO1,10
3719,KADAMBATHOOL 10,10
3720,ID  CHAPATI,60
3721,ID  WHEAT PAROTTA,110
3722,BRIT TIGER  3,3
3723,GOLD CUP,100
3724,GULOB JAMUN SPOON,35
3725,THE BAKERS ART BROWINE,40
3726,AGAL LAMP,3
3727,COL TB ZIGZAG NEEM,99
3728,RAVA 500G,40
3729,KASTHURI METHI 50G,25
3730,KASTHURI METHI 25G,12
3731,SF DARK FANTASY 345G,160
3732,SF MOMS MAGIC FAM PACK,290
3733,SF DARK FANTASY 230G,170
3734,DABUR RED GEL 150GM,136
3735,SF DARK FANTASY 465G,160
3736,COL KIDS BRUSH,70
3737,MVM ASAFOETIDA 100G,190
3738,CLASSMATE 228 PG RULED,110
3739,SAMATHU KUCHI,35
3740,GLOW LOVELY AYUR 50G,165
3741,GLOW LOVELY WINTER 25G,73
3742,KS THRIL DEO,99
3743,PARK AVENNUE DISCOVER,250
3744,PARK AVENUE ALTER EGO,250
3745,PARK AVENUE GOODMORNING DEO,225
3746,MILKY MIST FRUIT YOGURT 100G,30
3747,GOD AER SPRAY,99
3748,PIGEON GAS LIGHTER 130,130
3749,AMMA KODO MILLET NOODLES 175G,60
3750,GOD RICH CREME 37,35
3751,KARPOORAM 10,15
3752,DETTOL HW POUCH 675ML,109
3753,AMMA LITTLE MILLET NOODLES 175G,60
3754,MANGAL DEEP FLORA 55,55
3755,HIM ANTI DANTRUF 180ML,175
3756,AMMA JOVAR MILLET NOODLES 175G,60
3757,AMMA SAMBA WHEAT NOODLES 175G,60
3758,AMMA MORINGA MILLET NOODLES 175G,60
3759,AMMA RED RICE NOODLES 175G,60
3760,AMMA PEARAL MILLET NOODLES 175G,60
3761,POPULAR APPALAM 225GM,151
3762,MAGGI MASALA VEG ATTA NOODLES 72.5G,116
3763,NESTLE FRUIT NUT RS.50,50
3764,PORI 15,20
3765,KITKAT CARAMEL RS.90,90
3766,VIBUTHI 500G,100
3767,SURUTTU RS 5,5
3768,TIGER 100G,43
3769,HAIKU MILK BREAD 350G,50
3770,HAIKU SWEET BREAD 350G,50
3771,TOO YUMM RS.5,5
3772,HAIKU M G BREAD 350G,75
3773,TOO YUMM RINGS RS.5,5
3774,HAIKU MILK SWEET BREAD,60
3775,GILL 7O CLOCK PII RAZOR,130
3776,PANTENE LUSCIOUS THICK 180ML,189
3777,HAIKU SANDWICH BREAD 600G,85
3778,HAIKU WHEAT BREAD 350G,60
3779,HAIKU COIN PAROTTA,55
3780,MAGGI CHICKEN 18G,25
3781,HAIKU PAROTTA,90
3782,HAIKU WHEAT CHAPATI,90
3783,AC RAGI VERMICELLI 180G,28
3784,LUXAR W MARKER,25
3785,CHALK PIECE BOX,40
3786,KINDER CHOCO BONS,50
3787,MILKY MIST PANNER 1KG,520
3788,KURKURE NAU TOM 20,20
3789,AVT HOTEL PACK 500G,160
3790,CHA GOLD 500G,348
3791,TPRG SANDAL ATTAR,77
3792,AC ASAFOETIDA 10G,20
3793,BADHAM 500G,450
3794,FLAIR INKY 336,70
3795,MANGALDEEP FUSION 60,60
3796,KAVIS HANEY AMLA 250G,100
3797,TRPG  JASMINE ATTAR 6ML,77
3798,GURUDEV PUTTHUR THAILAM 60ML,180
3799,TPRG CHOCOLATE ATTAR 6ML,77
3800,TPRG HEAVEN ATTAR 6ML,77
3801,TPRG JAVADHU ATTAR 6ML,77
3802,TPRG MARI KOLUNDU ATTAR 6ML,77
3803,MTR PULIYOGARE POWDER 100 G,70
3804,ELLU WHITE 100G,35
3805,MODERN MILK BREAD 350G,45
3806,LAYS ONION RS.10,10
3807,GARNIER NATURAL BLACK 70ML,229
3808,DOMS A1 PENCIL,50
3809,DHASANGAM,75
3810,COL SUPER FLEXI 20,25
3811,LAYS TOMMOTO 10,10
3812,AMMA MIXED MILLET NOODLES 175G,60
3813,SOFY AB SLIM XL 28PADS,285
3814,SF MARIE LIGHT 30,30
3815,COL KIDS TB,30
3816,777 NANNARI,210
3817,PAPER BOAT SWING 10,10
3818,SENS SENSITIVE 4+1 TB,180
3819,AC MASALA 10,10
3820,SAKTHI SIVAM SHAKAI POW,45
3821,SF DARK FANTASY 10,10
3822,BRIT T P FUNSTICKS,10
3823,JELLIMALS,10
3824,ARUN CASSATA,80
3825,APPLE CIDER VINIGER(AMERICAN GARDEN),200
3826,HARPIC FLU MATIC 2S CITRUS,180
3827,HARPIC FLU MATIC MARINE,91
3828,HARPIC FLU MATIC 2S MARINE,180
3829,HARPIC FLU MATIC CITRUS,91
3830,HARPIC FLU MATIC 2S LEVENDER,172
3831,HARPIC FLU MATIC 3S MARINE,260
3832,BRIT LITTLE HEARTS RS5,5
3833,SLICE 500ML,42
3834,MANGALDEEP TREYA 55,55
3835,ANNAI SEEDLESS DATES POUCH 200G,54
3836,KPN NOURISHING SHAMPOO 200ML,130
3837,ELITE OATS 500G,99
3838,KPN ANTI DANDRUFF SHAMPOO 200ML,130
3839,SUNSILK OIL BLENDS 370ML,380
3840,DOVE ANTIDANDRUFF 340ML,375
3841,DOVE ANTIDANDRUFF 75ML,102
3842,KPN HAIR CARE SHAMPOO 100ML,65
3843,KPN THAALI SHAMPOO 100ML,60
3844,KPN HIBISCUS SHAMPOO 200ML,110
3845,TRESEMME KERATIN SMOOTH 80ML,120
3846,KPN ANTI DANDRUFF 100ML,70
3847,TRESEMME HAIRFALL DEFENSE 190ML,290
3848,DOVE HAIR FALL RESCUE 180ML,246
3849,GARNIER BLACK NATURAL 30ML,115
3850,GARNIER BLACK NATUREAL 35ML,99
3851,DOVE DRYNESS CARE 340ML,375
3852,BRIT PURE MAGIC,40
3853,SUNSILK BLACK SHINE 350ML,430
3854,TRESEMME HAIRFALL  340ML,399
3855,DOVE HAIR FALL 340ML,375
3856,PAT ALOEVERA SHAMPOO 180ML,120
3857,CLINIC PLUS SHAMPOO 355ML,328
3858,TRESEMME KERATIN 85ML,113
3859,TRESEMME SILK PROTEIN 85ML,94
3860,SUNSILK SOFT SMOOTH 360ML,345
3861,INDULEKHA HAIR FALL 180ML,306
3862,PATANJALI MILK PROTEIN 180ML,120
3863,TRESEMME KERATIN FILLERS 80ML,115
3864,SURF EXEL EW 3KG,430
3865,TRESEMME SMOOTH+ 180ML,228
3866,DOVE ANTI DANDRUFF 340ML,375
3867,DOVE INTENSE REPAIR 180ML,246
3868,DOVE HAIR FALL 75ML,102
3869,SUNSILK SOFT & SMOOTH 180ML,135
3870,HORLICKS JUNIOR VENNILA 500G,330
3871,MODERN WHEAT BREAD RS.50,45
3872,HORLICKS JUNIOR VENHILA 200G,130
3873,MODERN ATTA SHAKTI RS.45,45
3874,MODERN MULTIGRAIN BREAD RS.55,55
3875,HOLICKS DIAB PLUS 200G VEN,399
3876,MODERN SPECIAL WHITE BREAD RS.45,45
3877,GOKULAM DATES 30,31
3878,MODERN SOFT & TASTY WHITE BREAD RS.60,60
3879,VANISH 400ML,149
3880,MODERN BROWN BREAD RS.45,45
3881,MODERN CREM TREAT  10,10
3882,MODERN CLASSIC SWEET BUN RS.25,25
3883,MODERN SWEET PLUS RS.45,45
3884,MODERN FRUITY RS.25,25
3885,MODERN MILK PLUS RS.25,25
3886,TATA LYFE COCONUT WATER 200ML,50
3887,TROPICANA GUAVA DELIGHT 180ML,20
3888,GOD SHAMP HAIR COLOUR 15,15
3889,CHERRY 250G,75
3890,PAPER LEAF,100
3891,PAPER ROLL,150
3892,3 ROSES 1 KG,720
3893,CREAM BELL VANILA 180ML,30
3894,MODERN ROLES BUN 10,10
3895,MAMY POKO  XL 11,210
3896,STREAX ANTI SPLIT HAIR SERUM 45ML,130
3897,STREAX SHINE HAIR  45ML,135
3898,MEDIMIX TOTAL CARE SHAMPOO 100ML,70
3899,TICTAC STRAWBERRY 20,20
3900,TICTAC MENT,20
3901,TICTAC SPEARMINT,20
3902,MILKYMIST CHEESE CUBES 120G (6N * 20G),115
3903,KRISHNA HEALTH GRAINS 1KG,253
3904,CLINIC PLUS EGG PROTEIN 355ML,249
3905,KRISHNA  IDLY CHILLY POWDER 200G,110
3906,DOVE DAILY SHINE 80ML,79
3907,SUNSILK BLACK SHINE 80ML,86
3908,KRISH ASAFOETIDA IDLY CHILLY POWDER 100G,65
3909,KRISH SESAME IDLY POWDER 100G,69
3910,KRISH VADAGAM 100G,70
3911,SUNSILK ACTIV MIX 80ML,64
3912,KRISH GARLIC DHAL 100G,92
3913,SUNSILK BLACK SHINE 180ML,209
3914,KRISH IDIYAPPAM FLOUR 500G,70
3915,KRISH MACRONI MASALA 10G,10
3916,CITRUS PLUS 500G+500G,70
3917,KRISH BAJRA PUTTU PODI 500G,67
3918,KRISH CURRY LEAF IDLY POWDER 100G,67
3919,TRESEMME HAIRFALL 85ML,103
3920,KRISH VATHAL KULAMBU POWDER 100G,62
3921,TRESEMME SMOOTH & SHINE 340ML,399
3922,KRISH CHAT MASALA 100G,71
3923,KRISH RICE APPALAM 200G,108
3924,DOVE DRYNESS CARE 80ML,85
3925,DOVE DRYNESS CARE 180ML,246
3926,KRISH ANDHRA DHAL POWDER 100G,65
3927,DABUR VATIKA AMLA SHAMPOO 100ML,45
3928,SUNSILK BLACK SHINE 50ML,20
3929,HORLICKS JUNIOR VENILLA 450G,249
3930,PEARS PURE & GENTLE 250ML,140
3931,KRISH MULTI GRAIN BROKEN 500G,70
3932,KRISH BAIRA DOSAI MIX 500G,103
3933,SUNSLIK black condition 80ml,75
3934,KRISH SAMBA WHEAT BROKEN PORRIDGE 500G,93
3935,FLAIR EZEE CLICK,35
3936,NELPOORI,25
3937,CALSSMATE SH UN SIZE 19*15.5CM,32
3938,CLASSMATE 1955 DRAWING BOOK,50
3939,CLASSMATE 1003 SIZE 19*15.5CM,20
3940,DOMS ACRYLIC COLOURS 15ML,125
3941,DOMS POSTER COLOURS RS.220,220
3942,DOMS GEOMMY RS.90,90
3943,DOMS GEOMITI RS.100,100
3944,DOMS GROOVE RS.25,25
3945,RIN MATIC FL 1LTR,115
3946,FLAIR INK LINE BALL RS.20,20
3947,CHIPS PANI PURI,130
3948,AMARIZ CANVAS BOARD 109 SIZE 12*12,140
3949,CLASSMATE 1004 S 19*15.5CM,20
3950,CLASSMATE 208 ITC RS.20,20
3951,CLASSMATE ITC 1006 RS.32,32
3952,CLASSMATE SH RU 205 PAGES 172,32
3953,CLASSMATE ITC A/C NOTE 160 PAGES,70
3954,CLASSMATE ITC 172 PAGES,70
3955,CLASSMATE UNRULED 172 PAGES,70
3956,CLASSMATE ITC RULED 172 PAGES,75
3957,CLASSMATE ITC 282 PAGES 168,100
3958,CLASSMATE PULSE ITC 1256 PAGES 160,60
3959,CLASSMATE DRAWING BOOK 21*29.7,170
3960,CLASSMATE PULSE ITC 115,80
3961,CLASSMATE PULSE 116 PAGES 200,80
3962,CLASSMATE PULSE 119 PAGES 160,85
3963,CLASSMATE ITC 120 PAGES 160,85
3964,FLAIR INK LINE 20,20
3965,CLASSMATE ITC 113 PAGES 302,145
3966,CLASSMATE ITC 114,145
3967,CLASSMATE 123 RS.185,185
3968,CLASSMATE ITC 124,185
3969,CLASSMATE ITC 146,95
3970,AC ADHIRASAM MAVOO 500G,99
3971,DOMS E-RACER RS.10,10
3972,CARDIA GROUNDNUT OIL 1 L,231
3973,ANIL DOUBLE ROASTED RAVA 1 KG,93
3974,SURYA NOODLES 450G,73
3975,SURYA NOODLES 180G,32
3976,BRIT CAKE CHOCO BROWNIE RS.20,20
3977,BRIT LITTLE HEARTS RS.25,25
3978,AROKYA 1 LTR,76
3979,COL SALT 500G,389
3980,COL SUPER JUNIOR RS.20,20
3981,COL SENSITIVE+ RS.170,170
3982,COL ZIG ZAG RS.155,155
3983,COL GENTLE CLEAN RS.40,40
3984,COL MAXFRESH 70G,78
3985,HAREENA RAGI FLOUR 500G,54
3986,COL SLIMSOFT CHARCOAL RS.220,220
3987,COL ACTIVE PREVENTION RS.220,220
3988,COL ZIG ZAG MEDIUM RS.120,120
3989,COL TOOTHPOWDER 50G,42
3990,COL SENSITIVE PLUS 70G,180
3991,COL TOOTHPOWDER 100G,75
3992,COL ACTIVE SALT RS.20,20
3993,KRISH YEAST,57
3994,CANDLE 72,72
3995,KURKURE PUFCORN 20,20
3996,KRISH LEMON SALT 50G,31
3997,EVEREST  BRI RED CHILLI,52
3998,CAREFREE LARGE RS.150,150
3999,KRISH ADAI MIX 200G,67
4000,SANTOOR HAND EASH 675ML,99
4001,KRISH PIRANDAI RICE POWDER 100G,70
4002,MILKY MIST CURD 400G,42
4003,MYSORE DHALL 1KG,130
4004,MYSORE DHALL 500G,70
4005,MYSORE DHALL 250G,35
4006,GOOD HOME ROOM FRESH,175
4007,LAYS  SIZZLIN 10,10
4008,JEERA 1KG,300
4009,POTTO CHIPS 100G,35
4010,MODERN BREAD,60
4011,MAHADEV NOTE,25
4012,SARAPARUPPU 1KG,2200
4013,VICO TURMERIC 30G,80
4014,NILONS GING GARLIC PASTE 5,5
4015,ARUN I CONE 40,40
4016,WHEEL POW 500G,38
4017,DETTOL SANITIZER 47ML,30
4018,DETTOL HW 100ML,35
4019,IDHAYAM GIN OIL BOTT 1L,408
4020,MANTRA 5L CAN,1123
4021,KRISH RAVA IDLY MIX,108
4022,KRISH KADUKAI POW 100G,60
4023,KRISH CORN RAVA 500G,70
4024,KRISH NOODLES MASALA 100G,71
4025,KRISH SUKKU MALI PODI 100G,80
4026,KRISH MURUKKU FLOR 500G,79
